Purchase_ID,Date,Time,Flavor,Price,Customer_Age,Customer_Location,Latitude,Longitude,Reason,Rating,Season
7608,2024-06-25,16:43,Pistachio,4.41,51,"Atlanta, GA",33.749,-84.388,Trying new,5,Summer
7609,2024-03-22,13:30,Vanilla,5.95,56,"Dallas, TX",32.7767,-96.797,Seasonal choice,5,Spring
7610,2024-05-09,19:37,Coffee,4.72,29,"Chicago, IL",41.8781,-87.6298,Loves flavor,5,Summer
7611,2024-01-29,11:56,Cookies & Cream,5.23,68,"Boston, MA",42.3601,-71.0589,Seasonal choice,2,Spring
7612,2024-10-30,16:58,Cookies & Cream,3.99,30,"Miami, FL",25.7617,-80.1918,Favorite flavor,3,Winter
7613,2024-04-21,19:53,Strawberry,5.83,64,"Atlanta, GA",33.749,-84.388,Recommended,2,Summer
7614,2024-08-02,14:03,Coffee,5.26,40,"New York, NY",40.7128,-74.006,Favorite flavor,1,Fall
7615,2024-08-15,15:29,Vanilla,5.01,53,"Miami, FL",25.7617,-80.1918,Recommended,2,Fall
7616,2024-04-19,22:17,Peppermint,4.37,24,"Dallas, TX",32.7767,-96.797,Recommended,5,Summer
7617,2024-12-22,15:19,Cookies & Cream,3.74,59,"Seattle, WA",47.6062,-122.3321,Recommended,1,Winter
7618,2024-05-21,13:40,Pistachio,3.45,23,"Boston, MA",42.3601,-71.0589,Seasonal choice,5,Summer
7619,2024-06-01,22:08,Rocky Road,3.39,68,"Houston, TX",29.7604,-95.3698,Trying new,1,Summer
7620,2024-07-04,15:54,Coffee,3.24,30,"Phoenix, AZ",33.4484,-112.074,Trying new,4,Fall
7621,2024-11-29,10:15,Vanilla,3.45,39,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,5,Winter
7622,2024-04-22,10:42,Matcha,5.62,69,"San Francisco, CA",37.7749,-122.4194,,3,Summer
7623,2024-05-11,21:38,Mango,4.98,49,"Denver, CO",39.7392,-104.9903,Trying new,1,Summer
7624,2024-09-12,12:02,Vanilla,5.57,55,"Phoenix, AZ",33.4484,-112.074,Loves flavor,1,Fall
7625,2024-05-19,13:40,Peppermint,3.43,78,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,4,Summer
7626,2024-01-02,16:22,Mango,4.3,20,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,4,Spring
7627,2024-04-13,12:28,Chocolate,5.87,36,"Chicago, IL",41.8781,-87.6298,Trying new,5,Summer
7628,2024-09-15,14:36,Cookies & Cream,4.74,10,"Seattle, WA",47.6062,-122.3321,Recommended,1,Fall
7629,2024-06-18,16:59,Chocolate,3.9,33,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,3,Summer
7630,2024-05-24,14:04,Peppermint,4.35,34,"Chicago, IL",41.8781,-87.6298,Seasonal choice,1,Summer
7631,2024-10-16,12:46,Pistachio,4.3,66,"Seattle, WA",47.6062,-122.3321,Recommended,5,Winter
7632,2024-02-04,14:36,Mango,5.19,73,"Dallas, TX",32.7767,-96.797,Trying new,5,Spring
7633,2024-06-07,12:01,Vanilla,3.65,25,"Miami, FL",25.7617,-80.1918,Trying new,3,Summer
7634,2024-11-24,18:24,Strawberry,5.49,73,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,1,Winter
7635,2024-05-08,14:05,Vanilla,3.5,22,"Miami, FL",25.7617,-80.1918,Favorite flavor,3,Summer
7636,2024-06-22,10:29,Strawberry,5.73,12,"Houston, TX",29.7604,-95.3698,Recommended,2,Summer
7637,2024-09-05,17:39,Pistachio,5.18,54,"Houston, TX",29.7604,-95.3698,Seasonal choice,2,Fall
7638,2024-09-01,18:53,Chocolate,3.23,64,"Phoenix, AZ",33.4484,-112.074,Trying new,4,Fall
7639,2024-05-04,15:35,Strawberry,4.32,20,"Denver, CO",39.7392,-104.9903,Favorite flavor,1,Summer
7640,2024-10-06,15:30,Peppermint,3.64,70,"Houston, TX",29.7604,-95.3698,Seasonal choice,1,Winter
7641,2024-06-05,20:09,Cookies & Cream,3.38,47,"Los Angeles, CA",34.0522,-118.2437,,2,Summer
7642,2024-03-16,21:53,Pistachio,3.66,56,"Dallas, TX",32.7767,-96.797,Favorite flavor,4,Spring
7643,2024-06-03,21:14,Vanilla,3.23,37,"Atlanta, GA",33.749,-84.388,Loves flavor,3,Summer
7644,2024-03-13,18:15,Strawberry,4.39,61,"Dallas, TX",32.7767,-96.797,Seasonal choice,2,Spring
7645,2024-03-27,13:15,Peppermint,4.09,73,"Dallas, TX",32.7767,-96.797,Loves flavor,2,Spring
7646,2024-01-21,20:20,Coffee,4.93,33,"Dallas, TX",32.7767,-96.797,Seasonal choice,1,Spring
7647,2024-01-10,10:57,Matcha,3.95,48,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,2,Spring
7648,2024-06-03,15:23,Rocky Road,3.97,59,"Seattle, WA",47.6062,-122.3321,,3,Summer
7649,2024-12-23,12:13,Rocky Road,4.27,35,"Chicago, IL",41.8781,-87.6298,,2,Winter
7650,2024-02-27,19:53,Vanilla,5.05,42,"New York, NY",40.7128,-74.006,Loves flavor,2,Spring
7651,2024-01-30,14:45,Strawberry,4.35,20,"Denver, CO",39.7392,-104.9903,Loves flavor,4,Spring
7652,2024-11-15,12:58,Cookies & Cream,3.17,10,"Seattle, WA",47.6062,-122.3321,Recommended,2,Winter
7653,2024-09-01,21:04,Cookies & Cream,3.19,30,"New York, NY",40.7128,-74.006,Seasonal choice,3,Fall
7654,2024-09-03,14:26,Cookies & Cream,3.66,77,"Denver, CO",39.7392,-104.9903,Trying new,5,Fall
7655,2024-09-29,18:43,Strawberry,5.34,38,"Seattle, WA",47.6062,-122.3321,Seasonal choice,1,Fall
7656,2024-05-03,12:32,Peppermint,3.01,49,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Summer
7657,2024-08-26,20:23,Cookies & Cream,4.59,56,"Miami, FL",25.7617,-80.1918,Seasonal choice,2,Fall
7658,2024-04-13,14:42,Strawberry,3.05,47,"Boston, MA",42.3601,-71.0589,Loves flavor,1,Summer
7659,2024-02-20,19:11,Pistachio,5.51,51,"Houston, TX",29.7604,-95.3698,Recommended,5,Spring
7660,2024-02-01,14:41,Strawberry,4.25,43,"Atlanta, GA",33.749,-84.388,Recommended,1,Spring
7661,2024-11-28,14:24,Vanilla,5.3,60,"Dallas, TX",32.7767,-96.797,Recommended,3,Winter
7662,2024-02-29,15:20,Pistachio,3.89,74,"New York, NY",40.7128,-74.006,,5,Spring
7663,2024-11-10,15:41,Peppermint,5.94,33,"New York, NY",40.7128,-74.006,Seasonal choice,4,Winter
7664,2024-05-19,16:50,Peppermint,3.39,22,"Boston, MA",42.3601,-71.0589,Trying new,3,Summer
7665,2024-11-06,20:46,Strawberry,4.88,24,"Seattle, WA",47.6062,-122.3321,Recommended,5,Winter
7666,2024-04-07,10:32,Cookies & Cream,5.4,12,"Seattle, WA",47.6062,-122.3321,Trying new,4,Summer
7667,2024-09-17,10:43,Pistachio,3.98,74,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,3,Fall
7668,2024-02-22,18:24,Matcha,3.88,55,"Denver, CO",39.7392,-104.9903,,3,Spring
7669,2024-03-26,19:46,Vanilla,4.87,26,"Boston, MA",42.3601,-71.0589,Favorite flavor,1,Spring
7670,2024-10-20,16:44,Peppermint,5.89,26,"Miami, FL",25.7617,-80.1918,Seasonal choice,5,Winter
7671,2024-03-26,20:39,Peppermint,5.91,43,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,1,Spring
7672,2024-04-28,17:49,Matcha,5.32,69,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Summer
7673,2024-05-11,11:17,Vanilla,4.69,73,"San Francisco, CA",37.7749,-122.4194,Recommended,5,Summer
7674,2024-10-20,11:23,Chocolate,4.59,43,"New York, NY",40.7128,-74.006,Loves flavor,1,Winter
7675,2024-12-15,13:12,Coffee,3.6,54,"San Francisco, CA",37.7749,-122.4194,Loves flavor,3,Winter
7676,2024-03-04,20:54,Coffee,4.26,52,"Houston, TX",29.7604,-95.3698,Recommended,4,Spring
7677,2024-01-23,16:06,Peppermint,3.51,75,"Atlanta, GA",33.749,-84.388,Trying new,4,Spring
7678,2024-02-09,11:06,Strawberry,3.63,40,"Seattle, WA",47.6062,-122.3321,Favorite flavor,1,Spring
7679,2024-08-22,20:21,Coffee,4.85,41,"Miami, FL",25.7617,-80.1918,Recommended,5,Fall
7680,2024-04-10,14:20,Strawberry,3.2,61,"Atlanta, GA",33.749,-84.388,Trying new,4,Summer
7681,2024-08-12,12:01,Mango,4.87,54,"Los Angeles, CA",34.0522,-118.2437,Recommended,5,Fall
7682,2024-01-14,22:13,Strawberry,3.96,17,"Phoenix, AZ",33.4484,-112.074,,1,Spring
7683,2024-10-10,17:31,Strawberry,4.51,68,"Denver, CO",39.7392,-104.9903,Recommended,1,Winter
7684,2024-02-04,22:41,Pistachio,4.11,66,"Seattle, WA",47.6062,-122.3321,Seasonal choice,4,Spring
7685,2024-11-13,13:55,Cookies & Cream,4.06,22,"Houston, TX",29.7604,-95.3698,Favorite flavor,2,Winter
7686,2024-11-29,12:06,Pistachio,3.17,66,"Atlanta, GA",33.749,-84.388,,4,Winter
7687,2024-11-01,10:50,Strawberry,3.26,16,"Seattle, WA",47.6062,-122.3321,Recommended,5,Winter
7688,2024-09-26,11:21,Vanilla,4.29,62,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,2,Fall
7689,2024-12-05,20:47,Vanilla,3.69,43,"Los Angeles, CA",34.0522,-118.2437,Trying new,4,Winter
7690,2024-05-26,17:04,Vanilla,3.83,66,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,1,Summer
7691,2024-01-10,19:26,Mango,4.04,76,"Phoenix, AZ",33.4484,-112.074,,2,Spring
7692,2024-07-11,10:02,Peppermint,4.19,37,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,2,Fall
7693,2024-08-19,13:16,Coffee,5.77,51,"Dallas, TX",32.7767,-96.797,,2,Fall
7694,2024-05-28,16:45,Cookies & Cream,4.39,34,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,4,Summer
7695,2024-05-06,10:55,Vanilla,3.07,27,"Miami, FL",25.7617,-80.1918,Trying new,5,Summer
7696,2024-01-17,14:57,Coffee,4.58,63,"Miami, FL",25.7617,-80.1918,Loves flavor,2,Spring
7697,2024-08-10,15:51,Mango,3.45,10,"Miami, FL",25.7617,-80.1918,Seasonal choice,5,Fall
7698,2024-07-02,11:38,Pistachio,5.93,29,"Chicago, IL",41.8781,-87.6298,Favorite flavor,3,Fall
7699,2024-02-12,11:36,Coffee,4.66,29,"Miami, FL",25.7617,-80.1918,Recommended,5,Spring
7700,2024-08-18,18:47,Peppermint,4.74,54,"Denver, CO",39.7392,-104.9903,Trying new,3,Fall
7701,2024-04-25,21:14,Vanilla,4.0,69,"New York, NY",40.7128,-74.006,Recommended,4,Summer
7702,2024-05-28,10:58,Cookies & Cream,3.92,57,"Houston, TX",29.7604,-95.3698,Seasonal choice,3,Summer
7703,2024-04-26,17:46,Matcha,4.96,49,"Dallas, TX",32.7767,-96.797,Seasonal choice,1,Summer
7704,2024-06-20,16:58,Peppermint,5.35,19,"Chicago, IL",41.8781,-87.6298,,2,Summer
7705,2024-05-07,10:33,Cookies & Cream,5.92,28,"Dallas, TX",32.7767,-96.797,Seasonal choice,1,Summer
7706,2024-01-04,21:00,Mango,4.83,33,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,3,Spring
7707,2024-05-05,20:20,Chocolate,5.38,54,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,3,Summer
7708,2024-01-24,11:45,Strawberry,3.5,40,"Denver, CO",39.7392,-104.9903,Seasonal choice,3,Spring
7709,2024-03-26,16:29,Coffee,5.11,62,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,3,Spring
7710,2024-03-21,16:18,Coffee,5.74,53,"Boston, MA",42.3601,-71.0589,Loves flavor,1,Spring
7711,2024-06-30,19:15,Matcha,5.64,14,"Seattle, WA",47.6062,-122.3321,Loves flavor,1,Summer
7712,2024-06-01,14:49,Strawberry,5.33,63,"Houston, TX",29.7604,-95.3698,,4,Summer
7713,2024-10-03,12:55,Mango,3.52,16,"Atlanta, GA",33.749,-84.388,Favorite flavor,1,Winter
7714,2024-10-21,15:02,Vanilla,4.51,42,"Chicago, IL",41.8781,-87.6298,Recommended,3,Winter
7715,2024-10-22,17:04,Vanilla,3.51,73,"New York, NY",40.7128,-74.006,Trying new,4,Winter
7716,2024-02-24,10:49,Pistachio,3.65,33,"Denver, CO",39.7392,-104.9903,Favorite flavor,3,Spring
7717,2024-10-25,10:59,Coffee,4.13,74,"Dallas, TX",32.7767,-96.797,Seasonal choice,1,Winter
7718,2024-07-27,17:05,Rocky Road,3.79,72,"Atlanta, GA",33.749,-84.388,Seasonal choice,1,Fall
7719,2024-03-26,11:39,Chocolate,3.04,78,"San Francisco, CA",37.7749,-122.4194,Loves flavor,1,Spring
7720,2024-02-22,22:20,Matcha,4.68,54,"San Francisco, CA",37.7749,-122.4194,Loves flavor,3,Spring
7721,2024-06-05,11:00,Vanilla,3.65,56,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,1,Summer
7722,2024-08-21,13:43,Mango,4.2,19,"Denver, CO",39.7392,-104.9903,Loves flavor,5,Fall
7723,2024-03-02,17:59,Strawberry,3.65,34,"Atlanta, GA",33.749,-84.388,Recommended,2,Spring
7724,2024-08-23,14:52,Coffee,3.92,48,"Houston, TX",29.7604,-95.3698,Loves flavor,2,Fall
7725,2024-04-11,20:53,Cookies & Cream,5.68,35,"Denver, CO",39.7392,-104.9903,Trying new,5,Summer
7726,2024-07-04,22:05,Coffee,3.36,54,"Seattle, WA",47.6062,-122.3321,Favorite flavor,4,Fall
7727,2024-06-02,15:38,Chocolate,4.15,19,"Boston, MA",42.3601,-71.0589,Seasonal choice,2,Summer
7728,2024-09-09,15:33,Vanilla,3.3,78,"Houston, TX",29.7604,-95.3698,Loves flavor,1,Fall
7729,2024-10-02,16:40,Coffee,5.56,61,"Miami, FL",25.7617,-80.1918,,5,Winter
7730,2024-09-22,19:08,Chocolate,4.41,16,"Miami, FL",25.7617,-80.1918,Seasonal choice,1,Fall
7731,2024-01-02,14:48,Peppermint,4.68,74,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,3,Spring
7732,2024-12-22,11:30,Rocky Road,5.77,45,"Denver, CO",39.7392,-104.9903,Loves flavor,1,Winter
7733,2024-06-30,16:27,Pistachio,5.41,62,"Miami, FL",25.7617,-80.1918,Recommended,3,Summer
7734,2024-01-05,12:13,Mango,3.06,76,"Phoenix, AZ",33.4484,-112.074,Loves flavor,3,Spring
7735,2024-03-28,13:40,Mango,4.96,15,"Phoenix, AZ",33.4484,-112.074,,4,Spring
7736,2024-03-24,10:20,Coffee,5.87,45,"Dallas, TX",32.7767,-96.797,,1,Spring
7737,2024-09-15,18:15,Pistachio,5.67,74,"Miami, FL",25.7617,-80.1918,Seasonal choice,4,Fall
7738,2024-12-02,14:43,Strawberry,3.02,10,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,1,Winter
7739,2024-10-29,15:28,Coffee,3.32,51,"Miami, FL",25.7617,-80.1918,Seasonal choice,2,Winter
7740,2024-10-15,18:51,Matcha,5.82,33,"Boston, MA",42.3601,-71.0589,Favorite flavor,4,Winter
7741,2024-11-02,12:07,Pistachio,5.23,28,"Houston, TX",29.7604,-95.3698,Seasonal choice,4,Winter
7742,2024-03-17,13:05,Cookies & Cream,3.6,76,"San Francisco, CA",37.7749,-122.4194,Trying new,4,Spring
7743,2024-12-20,20:26,Cookies & Cream,5.65,29,"San Francisco, CA",37.7749,-122.4194,Recommended,5,Winter
7744,2024-06-22,21:57,Strawberry,5.05,71,"Houston, TX",29.7604,-95.3698,Favorite flavor,3,Summer
7745,2024-04-05,17:56,Matcha,3.86,25,"Seattle, WA",47.6062,-122.3321,Seasonal choice,2,Summer
7746,2024-10-16,19:11,Coffee,5.63,16,"Chicago, IL",41.8781,-87.6298,Recommended,5,Winter
7747,2024-10-11,15:03,Peppermint,5.26,26,"Los Angeles, CA",34.0522,-118.2437,,5,Winter
7748,2024-06-09,13:14,Mango,4.49,32,"New York, NY",40.7128,-74.006,Trying new,5,Summer
7749,2024-04-15,11:48,Matcha,3.84,12,"Miami, FL",25.7617,-80.1918,Seasonal choice,1,Summer
7750,2024-07-27,18:59,Vanilla,4.8,55,"Los Angeles, CA",34.0522,-118.2437,,2,Fall
7751,2024-12-24,19:23,Mango,3.46,75,"Dallas, TX",32.7767,-96.797,Recommended,2,Winter
7752,2024-02-21,20:58,Coffee,5.9,42,"Boston, MA",42.3601,-71.0589,,4,Spring
7753,2024-04-15,13:55,Coffee,3.11,79,"Seattle, WA",47.6062,-122.3321,Trying new,2,Summer
7754,2024-09-05,15:29,Vanilla,5.58,65,"New York, NY",40.7128,-74.006,,5,Fall
7755,2024-08-15,17:37,Vanilla,4.67,51,"Boston, MA",42.3601,-71.0589,Seasonal choice,2,Fall
7756,2024-11-30,20:41,Cookies & Cream,4.73,38,"Houston, TX",29.7604,-95.3698,Seasonal choice,4,Winter
7757,2024-08-14,16:14,Chocolate,5.86,61,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,2,Fall
7758,2024-08-06,14:04,Strawberry,3.96,29,"Boston, MA",42.3601,-71.0589,Favorite flavor,3,Fall
7759,2024-05-17,21:01,Rocky Road,3.83,68,"Boston, MA",42.3601,-71.0589,Favorite flavor,3,Summer
7760,2024-01-12,10:58,Cookies & Cream,5.49,27,"Denver, CO",39.7392,-104.9903,Seasonal choice,1,Spring
7761,2024-02-08,20:31,Pistachio,5.37,44,"Dallas, TX",32.7767,-96.797,Favorite flavor,3,Spring
7762,2024-09-02,22:23,Rocky Road,3.15,67,"Seattle, WA",47.6062,-122.3321,Loves flavor,4,Fall
7763,2024-12-09,20:10,Strawberry,3.06,64,"Houston, TX",29.7604,-95.3698,Favorite flavor,5,Winter
7764,2024-06-16,14:13,Cookies & Cream,4.3,60,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,5,Summer
7765,2024-09-17,21:45,Rocky Road,5.08,32,"San Francisco, CA",37.7749,-122.4194,Loves flavor,3,Fall
7766,2024-02-14,17:17,Chocolate,3.21,34,"Dallas, TX",32.7767,-96.797,Trying new,4,Spring
7767,2024-06-20,22:04,Strawberry,4.01,24,"Chicago, IL",41.8781,-87.6298,Seasonal choice,2,Summer
7768,2024-01-01,15:59,Vanilla,3.34,57,"Seattle, WA",47.6062,-122.3321,Loves flavor,3,Spring
7769,2024-07-16,11:44,Pistachio,3.79,62,"Chicago, IL",41.8781,-87.6298,Trying new,4,Fall
7770,2024-07-14,11:36,Strawberry,4.83,70,"Denver, CO",39.7392,-104.9903,Seasonal choice,2,Fall
7771,2024-09-22,19:52,Strawberry,4.12,41,"New York, NY",40.7128,-74.006,Trying new,2,Fall
7772,2024-07-03,11:41,Rocky Road,3.9,40,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,4,Fall
7773,2024-01-10,14:08,Coffee,4.59,80,"Los Angeles, CA",34.0522,-118.2437,Favorite flavor,2,Spring
7774,2024-10-15,18:07,Peppermint,4.05,36,"New York, NY",40.7128,-74.006,Loves flavor,4,Winter
7775,2024-12-12,10:40,Strawberry,4.73,14,"Houston, TX",29.7604,-95.3698,,5,Winter
7776,2024-05-12,12:53,Chocolate,3.23,15,"San Francisco, CA",37.7749,-122.4194,Trying new,3,Summer
7777,2024-07-10,19:58,Vanilla,3.08,77,"Atlanta, GA",33.749,-84.388,Trying new,1,Fall
7778,2024-08-29,14:22,Pistachio,4.12,30,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,3,Fall
7779,2024-06-11,15:49,Mango,3.21,45,"San Francisco, CA",37.7749,-122.4194,Recommended,4,Summer
7780,2024-01-10,18:45,Cookies & Cream,3.84,64,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,5,Spring
7781,2024-06-22,19:35,Vanilla,3.32,20,"Houston, TX",29.7604,-95.3698,,1,Summer
7782,2024-03-17,18:17,Coffee,3.52,73,"Atlanta, GA",33.749,-84.388,Recommended,5,Spring
7783,2024-07-04,17:18,Cookies & Cream,5.55,62,"New York, NY",40.7128,-74.006,,2,Fall
7784,2024-10-01,16:00,Mango,4.23,25,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Winter
7785,2024-12-30,11:29,Matcha,5.6,38,"Boston, MA",42.3601,-71.0589,Trying new,2,Winter
7786,2024-09-30,13:11,Rocky Road,4.19,65,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,2,Fall
7787,2024-09-01,11:37,Cookies & Cream,3.65,28,"Miami, FL",25.7617,-80.1918,Loves flavor,4,Fall
7788,2024-03-16,22:36,Matcha,3.16,19,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Spring
7789,2024-02-14,10:00,Chocolate,3.44,40,"San Francisco, CA",37.7749,-122.4194,,3,Spring
7790,2024-08-04,14:19,Mango,4.81,29,"Denver, CO",39.7392,-104.9903,Recommended,4,Fall
7791,2024-10-17,14:42,Peppermint,3.64,32,"Boston, MA",42.3601,-71.0589,Recommended,4,Winter
7792,2024-07-06,10:55,Strawberry,4.91,42,"Phoenix, AZ",33.4484,-112.074,Recommended,2,Fall
7793,2024-09-05,20:39,Vanilla,5.32,18,"Miami, FL",25.7617,-80.1918,Recommended,1,Fall
7794,2024-05-16,17:32,Peppermint,5.24,79,"Chicago, IL",41.8781,-87.6298,Favorite flavor,1,Summer
7795,2024-09-04,20:17,Strawberry,4.16,56,"New York, NY",40.7128,-74.006,Favorite flavor,2,Fall
7796,2024-03-22,21:19,Vanilla,3.26,77,"Seattle, WA",47.6062,-122.3321,Recommended,2,Spring
7797,2024-10-27,19:39,Vanilla,5.89,16,"Denver, CO",39.7392,-104.9903,Trying new,5,Winter
7798,2024-02-16,10:15,Strawberry,5.84,42,"Houston, TX",29.7604,-95.3698,Recommended,3,Spring
7799,2024-06-13,12:21,Peppermint,4.12,59,"Phoenix, AZ",33.4484,-112.074,Recommended,2,Summer
7800,2024-01-17,14:07,Cookies & Cream,4.57,48,"New York, NY",40.7128,-74.006,Seasonal choice,2,Spring
7801,2024-07-15,21:32,Coffee,4.3,28,"Atlanta, GA",33.749,-84.388,Loves flavor,2,Fall
7802,2024-11-12,17:29,Strawberry,3.75,22,"Chicago, IL",41.8781,-87.6298,Trying new,1,Winter
7803,2024-05-28,11:47,Chocolate,3.55,77,"San Francisco, CA",37.7749,-122.4194,Trying new,3,Summer
7804,2024-08-18,16:08,Chocolate,3.44,64,"New York, NY",40.7128,-74.006,Loves flavor,5,Fall
7805,2024-06-15,11:20,Mango,5.43,10,"Dallas, TX",32.7767,-96.797,,5,Summer
7806,2024-10-18,18:06,Rocky Road,3.72,16,"Los Angeles, CA",34.0522,-118.2437,,1,Winter
7807,2024-02-15,10:44,Peppermint,4.38,70,"Chicago, IL",41.8781,-87.6298,Trying new,1,Spring
7808,2024-06-11,14:24,Chocolate,4.46,25,"Phoenix, AZ",33.4484,-112.074,Trying new,1,Summer
7809,2024-12-29,21:07,Vanilla,3.43,77,"Los Angeles, CA",34.0522,-118.2437,Recommended,1,Winter
7810,2024-07-28,15:15,Mango,3.45,45,"Los Angeles, CA",34.0522,-118.2437,,1,Fall
7811,2024-04-13,19:12,Coffee,3.45,75,"Houston, TX",29.7604,-95.3698,Seasonal choice,3,Summer
7812,2024-06-24,15:16,Matcha,5.91,50,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,3,Summer
7813,2024-12-23,16:25,Strawberry,5.67,74,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Winter
7814,2024-07-02,15:43,Vanilla,3.16,80,"Phoenix, AZ",33.4484,-112.074,Trying new,2,Fall
7815,2024-11-07,14:55,Coffee,4.47,52,"Phoenix, AZ",33.4484,-112.074,Recommended,3,Winter
7816,2024-07-09,14:01,Strawberry,5.05,28,"Dallas, TX",32.7767,-96.797,Trying new,4,Fall
7817,2024-03-29,19:22,Mango,5.48,23,"Boston, MA",42.3601,-71.0589,Seasonal choice,2,Spring
7818,2024-01-04,16:17,Pistachio,3.83,78,"Atlanta, GA",33.749,-84.388,Trying new,3,Spring
7819,2024-11-21,19:56,Peppermint,4.02,42,"Denver, CO",39.7392,-104.9903,Recommended,1,Winter
7820,2024-10-29,21:47,Vanilla,4.86,56,"Atlanta, GA",33.749,-84.388,Favorite flavor,4,Winter
7821,2024-07-09,22:39,Peppermint,5.19,60,"Atlanta, GA",33.749,-84.388,Recommended,2,Fall
7822,2024-12-03,18:53,Chocolate,5.13,46,"Seattle, WA",47.6062,-122.3321,Loves flavor,4,Winter
7823,2024-05-22,18:10,Peppermint,4.02,34,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Summer
7824,2024-09-10,20:11,Cookies & Cream,4.8,56,"Houston, TX",29.7604,-95.3698,Recommended,5,Fall
7825,2024-12-11,21:58,Matcha,4.29,35,"Atlanta, GA",33.749,-84.388,Trying new,5,Winter
7826,2024-04-10,14:56,Mango,4.82,17,"Seattle, WA",47.6062,-122.3321,Favorite flavor,3,Summer
7827,2024-09-01,20:09,Cookies & Cream,5.12,46,"Dallas, TX",32.7767,-96.797,,1,Fall
7828,2024-11-13,22:12,Strawberry,4.06,29,"New York, NY",40.7128,-74.006,,2,Winter
7829,2024-07-26,18:23,Pistachio,4.52,17,"Atlanta, GA",33.749,-84.388,Seasonal choice,3,Fall
7830,2024-08-11,15:02,Pistachio,5.25,14,"Boston, MA",42.3601,-71.0589,Loves flavor,1,Fall
7831,2024-03-06,19:01,Mango,5.97,72,"Dallas, TX",32.7767,-96.797,Seasonal choice,1,Spring
7832,2024-04-25,15:43,Pistachio,4.47,59,"Boston, MA",42.3601,-71.0589,Loves flavor,5,Summer
7833,2024-01-05,19:15,Mango,5.42,75,"Chicago, IL",41.8781,-87.6298,,1,Spring
7834,2024-05-23,10:46,Cookies & Cream,5.81,27,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,1,Summer
7835,2024-08-22,11:04,Coffee,4.41,36,"Boston, MA",42.3601,-71.0589,Favorite flavor,2,Fall
7836,2024-08-10,11:47,Mango,3.99,24,"San Francisco, CA",37.7749,-122.4194,Trying new,4,Fall
7837,2024-01-16,16:07,Strawberry,3.13,17,"Houston, TX",29.7604,-95.3698,Seasonal choice,1,Spring
7838,2024-11-03,14:57,Rocky Road,3.36,40,"Seattle, WA",47.6062,-122.3321,Favorite flavor,4,Winter
7839,2024-11-26,19:42,Matcha,3.02,32,"Miami, FL",25.7617,-80.1918,Trying new,4,Winter
7840,2024-09-19,22:16,Mango,4.63,46,"San Francisco, CA",37.7749,-122.4194,,1,Fall
7841,2024-01-31,21:39,Strawberry,3.86,41,"Seattle, WA",47.6062,-122.3321,Recommended,1,Spring
7842,2024-06-18,20:57,Strawberry,5.21,53,"Dallas, TX",32.7767,-96.797,,1,Summer
7843,2024-10-08,22:27,Pistachio,5.51,44,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Winter
7844,2024-05-06,22:27,Pistachio,3.57,73,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,2,Summer
7845,2024-08-12,17:32,Mango,3.37,14,"Los Angeles, CA",34.0522,-118.2437,,3,Fall
7846,2024-07-05,20:15,Matcha,5.51,46,"Dallas, TX",32.7767,-96.797,Favorite flavor,1,Fall
7847,2024-10-23,21:39,Strawberry,4.82,26,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,1,Winter
7848,2024-02-25,17:41,Rocky Road,4.19,72,"Denver, CO",39.7392,-104.9903,Recommended,5,Spring
7849,2024-01-06,14:28,Strawberry,5.69,30,"San Francisco, CA",37.7749,-122.4194,Trying new,3,Spring
